"Time","Line","tsNs","id","traceid","app","container","detected_level","instance","job","namespace","node_name","pod","service_name"
1776806543534,"2026-04-22 03:52:23 ERROR    {transferId=01KPRYQC749FBEMJ1V1ARSBD7P} http-nio-3003-exec-69:com.thitsaworks.mojaloop.coreconnector.cc.to.orange.OrangeClientImpl:540:(doConfirmationForTransfer) - Transfer Error Response from payee cc for transferId 01KPRYQC749FBEMJ1V1ARSBD7P : ""java.net.SocketTimeoutException: timeout""
",1776806543534909224,1776806543534909224_4e41de74,,mojaloop-core-connector,mojaloop-core-connector,error,orange/orange-mojaloop-core-connector-5f9c8cc997-pll9c:mojaloop-core-connector,/,orange,ip-10-230-4-234,orange-mojaloop-core-connector-5f9c8cc997-pll9c,mojaloop-core-connector
1776806453678,"2026-04-22 03:50:53 ERROR    {transferId=01KPRYKDFD3YAVF1TPAMEM47Z9} http-nio-3003-exec-38:com.thitsaworks.mojaloop.coreconnector.cc.to.orange.OrangeClientImpl:540:(doConfirmationForTransfer) - Transfer Error Response from payee cc for transferId 01KPRYKDFD3YAVF1TPAMEM47Z9 : ""java.net.SocketTimeoutException: timeout""
",1776806453678351859,1776806453678351859_524ec707,,mojaloop-core-connector,mojaloop-core-connector,error,orange/orange-mojaloop-core-connector-5f9c8cc997-pll9c:mojaloop-core-connector,/,orange,ip-10-230-4-234,orange-mojaloop-core-connector-5f9c8cc997-pll9c,mojaloop-core-connector
1776805261129,"2026-04-22 03:31:01 ERROR    {transferId=01KPRXFCYT44F5H5BKM7PBJ9D1} http-nio-3003-exec-68:com.thitsaworks.mojaloop.coreconnector.cc.to.orange.OrangeClientImpl:540:(doConfirmationForTransfer) - Transfer Error Response from payee cc for transferId 01KPRXFCYT44F5H5BKM7PBJ9D1 : ""java.net.SocketTimeoutException: timeout""
",1776805261129387086,1776805261129387086_e13c4dc0,,mojaloop-core-connector,mojaloop-core-connector,error,orange/orange-mojaloop-core-connector-5f9c8cc997-pll9c:mojaloop-core-connector,/,orange,ip-10-230-4-234,orange-mojaloop-core-connector-5f9c8cc997-pll9c,mojaloop-core-connector
1776805249159,"2026-04-22 03:30:49 ERROR    {transferId=01KPRXEDJE6VQNHFKZFRAF2QAP} http-nio-3003-exec-23:com.thitsaworks.mojaloop.coreconnector.cc.to.orange.OrangeClientImpl:540:(doConfirmationForTransfer) - Transfer Error Response from payee cc for transferId 01KPRXEDJE6VQNHFKZFRAF2QAP : ""java.net.SocketTimeoutException: Read timed out""
",1776805249159460878,1776805249159460878_edb6297a,,mojaloop-core-connector,mojaloop-core-connector,error,orange/orange-mojaloop-core-connector-5f9c8cc997-pll9c:mojaloop-core-connector,/,orange,ip-10-230-4-234,orange-mojaloop-core-connector-5f9c8cc997-pll9c,mojaloop-core-connector
1776805106109,"2026-04-22 03:28:26 ERROR    {transferId=01KPRXA8TYJ1CJ5V1KDAJKMCNT} http-nio-3003-exec-56:com.thitsaworks.mojaloop.coreconnector.cc.to.orange.OrangeClientImpl:540:(doConfirmationForTransfer) - Transfer Error Response from payee cc for transferId 01KPRXA8TYJ1CJ5V1KDAJKMCNT : ""java.net.SocketTimeoutException: timeout""
",1776805106109325550,1776805106109325550_310a2306,,mojaloop-core-connector,mojaloop-core-connector,error,orange/orange-mojaloop-core-connector-5f9c8cc997-pll9c:mojaloop-core-connector,/,orange,ip-10-230-4-234,orange-mojaloop-core-connector-5f9c8cc997-pll9c,mojaloop-core-connector
1776804965844,"2026-04-22 03:26:05 ERROR    {transferId=01KPRX74CKFPBZ8SJGPKMRFFJ6} http-nio-3003-exec-38:com.thitsaworks.mojaloop.coreconnector.cc.to.orange.OrangeClientImpl:540:(doConfirmationForTransfer) - Transfer Error Response from payee cc for transferId 01KPRX74CKFPBZ8SJGPKMRFFJ6 : ""java.net.SocketTimeoutException: Read timed out""
",1776804965844090380,1776804965844090380_5cea4339,,mojaloop-core-connector,mojaloop-core-connector,error,orange/orange-mojaloop-core-connector-5f9c8cc997-pll9c:mojaloop-core-connector,/,orange,ip-10-230-4-234,orange-mojaloop-core-connector-5f9c8cc997-pll9c,mojaloop-core-connector
1776804491249,"2026-04-22 03:18:11 ERROR    {transferId=01KPRWRCXM5DB03F77CB749F21} http-nio-3003-exec-56:com.thitsaworks.mojaloop.coreconnector.cc.to.orange.OrangeClientImpl:540:(doConfirmationForTransfer) - Transfer Error Response from payee cc for transferId 01KPRWRCXM5DB03F77CB749F21 : ""java.net.SocketTimeoutException: Read timed out""
",1776804491249437808,1776804491249437808_445d95ab,,mojaloop-core-connector,mojaloop-core-connector,error,orange/orange-mojaloop-core-connector-5f9c8cc997-pll9c:mojaloop-core-connector,/,orange,ip-10-230-4-234,orange-mojaloop-core-connector-5f9c8cc997-pll9c,mojaloop-core-connector
1776804455348,"2026-04-22 03:17:35 ERROR    {transferId=01KPRWQ39W37RBZFM81DXW9GN1} http-nio-3003-exec-65:com.thitsaworks.mojaloop.coreconnector.cc.to.orange.OrangeClientImpl:540:(doConfirmationForTransfer) - Transfer Error Response from payee cc for transferId 01KPRWQ39W37RBZFM81DXW9GN1 : ""java.net.SocketTimeoutException: timeout""
",1776804455348096245,1776804455348096245_39184b1a,,mojaloop-core-connector,mojaloop-core-connector,error,orange/orange-mojaloop-core-connector-5f9c8cc997-pll9c:mojaloop-core-connector,/,orange,ip-10-230-4-234,orange-mojaloop-core-connector-5f9c8cc997-pll9c,mojaloop-core-connector
1776804383588,"2026-04-22 03:16:23 ERROR    {transferId=01KPRWK59R666REE7FRQR1XZST} http-nio-3003-exec-64:com.thitsaworks.mojaloop.coreconnector.cc.to.orange.OrangeClientImpl:540:(doConfirmationForTransfer) - Transfer Error Response from payee cc for transferId 01KPRWK59R666REE7FRQR1XZST : ""java.net.SocketTimeoutException: Read timed out""
",1776804383588468909,1776804383588468909_bf66365b,,mojaloop-core-connector,mojaloop-core-connector,error,orange/orange-mojaloop-core-connector-5f9c8cc997-pll9c:mojaloop-core-connector,/,orange,ip-10-230-4-234,orange-mojaloop-core-connector-5f9c8cc997-pll9c,mojaloop-core-connector
1776804379421,"2026-04-22 03:16:19 ERROR    {transferId=01KPRWM4YH974D8F6QKVRN3ZCR} http-nio-3003-exec-23:com.thitsaworks.mojaloop.coreconnector.cc.to.orange.OrangeClientImpl:540:(doConfirmationForTransfer) - Transfer Error Response from payee cc for transferId 01KPRWM4YH974D8F6QKVRN3ZCR : ""java.net.SocketTimeoutException: Read timed out""
",1776804379421570498,1776804379421570498_28e941a5,,mojaloop-core-connector,mojaloop-core-connector,error,orange/orange-mojaloop-core-connector-5f9c8cc997-pll9c:mojaloop-core-connector,/,orange,ip-10-230-4-234,orange-mojaloop-core-connector-5f9c8cc997-pll9c,mojaloop-core-connector
1776804158981,"2026-04-22 03:12:38 ERROR    {transferId=01KPRWEPCAD874E8RYTR0G9E4Z} http-nio-3003-exec-70:com.thitsaworks.mojaloop.coreconnector.cc.to.orange.OrangeClientImpl:540:(doConfirmationForTransfer) - Transfer Error Response from payee cc for transferId 01KPRWEPCAD874E8RYTR0G9E4Z : ""java.net.SocketTimeoutException: timeout""
",1776804158981620381,1776804158981620381_4b892a16,,mojaloop-core-connector,mojaloop-core-connector,error,orange/orange-mojaloop-core-connector-5f9c8cc997-pll9c:mojaloop-core-connector,/,orange,ip-10-230-4-234,orange-mojaloop-core-connector-5f9c8cc997-pll9c,mojaloop-core-connector
1776804080116,"2026-04-22 03:11:20 ERROR    {transferId=01KPRWCB43E51H021FCKJRHJZG} http-nio-3003-exec-56:com.thitsaworks.mojaloop.coreconnector.cc.to.orange.OrangeClientImpl:540:(doConfirmationForTransfer) - Transfer Error Response from payee cc for transferId 01KPRWCB43E51H021FCKJRHJZG : ""java.net.SocketTimeoutException: Read timed out""
",1776804080116699803,1776804080116699803_60a1ce9c,,mojaloop-core-connector,mojaloop-core-connector,error,orange/orange-mojaloop-core-connector-5f9c8cc997-pll9c:mojaloop-core-connector,/,orange,ip-10-230-4-234,orange-mojaloop-core-connector-5f9c8cc997-pll9c,mojaloop-core-connector
1776804016680,"2026-04-22 03:10:16 ERROR    {transferId=01KPRWAJ548ZRSESNC94NC82Y6} http-nio-3003-exec-64:com.thitsaworks.mojaloop.coreconnector.cc.to.orange.OrangeClientImpl:540:(doConfirmationForTransfer) - Transfer Error Response from payee cc for transferId 01KPRWAJ548ZRSESNC94NC82Y6 : ""java.net.SocketTimeoutException: Read timed out""
",1776804016680792580,1776804016680792580_3aaadc39,,mojaloop-core-connector,mojaloop-core-connector,error,orange/orange-mojaloop-core-connector-5f9c8cc997-pll9c:mojaloop-core-connector,/,orange,ip-10-230-4-234,orange-mojaloop-core-connector-5f9c8cc997-pll9c,mojaloop-core-connector
1776804007717,"2026-04-22 03:10:07 ERROR    {transferId=01KPRW9VHWZHD1YT5CJDQH252V} http-nio-3003-exec-23:com.thitsaworks.mojaloop.coreconnector.cc.to.orange.OrangeClientImpl:540:(doConfirmationForTransfer) - Transfer Error Response from payee cc for transferId 01KPRW9VHWZHD1YT5CJDQH252V : ""java.net.SocketTimeoutException: Read timed out""
",1776804007717678299,1776804007717678299_b8f2103e,,mojaloop-core-connector,mojaloop-core-connector,error,orange/orange-mojaloop-core-connector-5f9c8cc997-pll9c:mojaloop-core-connector,/,orange,ip-10-230-4-234,orange-mojaloop-core-connector-5f9c8cc997-pll9c,mojaloop-core-connector
1776803902052,"2026-04-22 03:08:22 ERROR    {transferId=01KPRW6HXCTWR8QW7R8Y89PP4C} http-nio-3003-exec-56:com.thitsaworks.mojaloop.coreconnector.cc.to.orange.OrangeClientImpl:540:(doConfirmationForTransfer) - Transfer Error Response from payee cc for transferId 01KPRW6HXCTWR8QW7R8Y89PP4C : ""java.net.SocketTimeoutException: timeout""
",1776803902052278305,1776803902052278305_462b2394,,mojaloop-core-connector,mojaloop-core-connector,error,orange/orange-mojaloop-core-connector-5f9c8cc997-pll9c:mojaloop-core-connector,/,orange,ip-10-230-4-234,orange-mojaloop-core-connector-5f9c8cc997-pll9c,mojaloop-core-connector
1776803851339,"2026-04-22 03:07:31 ERROR    {transferId=01KPRW4J6RV1F40X1NN1EAXMKM} http-nio-3003-exec-60:com.thitsaworks.mojaloop.coreconnector.cc.to.orange.OrangeClientImpl:540:(doConfirmationForTransfer) - Transfer Error Response from payee cc for transferId 01KPRW4J6RV1F40X1NN1EAXMKM : ""java.net.SocketTimeoutException: Read timed out""
",1776803851339067220,1776803851339067220_d1157488,,mojaloop-core-connector,mojaloop-core-connector,error,orange/orange-mojaloop-core-connector-5f9c8cc997-pll9c:mojaloop-core-connector,/,orange,ip-10-230-4-234,orange-mojaloop-core-connector-5f9c8cc997-pll9c,mojaloop-core-connector
1776803752102,"2026-04-22 03:05:52 ERROR    {transferId=01KPRW1SANEGFEFY92GKVH57Q9} http-nio-3003-exec-69:com.thitsaworks.mojaloop.coreconnector.cc.to.orange.OrangeClientImpl:540:(doConfirmationForTransfer) - Transfer Error Response from payee cc for transferId 01KPRW1SANEGFEFY92GKVH57Q9 : ""java.net.SocketTimeoutException: timeout""
",1776803752102278640,1776803752102278640_7dd86ce8,,mojaloop-core-connector,mojaloop-core-connector,error,orange/orange-mojaloop-core-connector-5f9c8cc997-pll9c:mojaloop-core-connector,/,orange,ip-10-230-4-234,orange-mojaloop-core-connector-5f9c8cc997-pll9c,mojaloop-core-connector
1776803732375,"2026-04-22 03:05:32 ERROR    {transferId=01KPRW1400SB7K4JM3766RK1XH} http-nio-3003-exec-67:com.thitsaworks.mojaloop.coreconnector.cc.to.orange.OrangeClientImpl:540:(doConfirmationForTransfer) - Transfer Error Response from payee cc for transferId 01KPRW1400SB7K4JM3766RK1XH : ""java.net.SocketTimeoutException: timeout""
",1776803732375765402,1776803732375765402_484db9cc,,mojaloop-core-connector,mojaloop-core-connector,error,orange/orange-mojaloop-core-connector-5f9c8cc997-pll9c:mojaloop-core-connector,/,orange,ip-10-230-4-234,orange-mojaloop-core-connector-5f9c8cc997-pll9c,mojaloop-core-connector
1776803343802,"2026-04-22 02:59:03 ERROR    {transferId=01KPRVNNK5Y28NYJ8YKFNWVS6A} http-nio-3003-exec-23:com.thitsaworks.mojaloop.coreconnector.cc.to.orange.OrangeClientImpl:540:(doConfirmationForTransfer) - Transfer Error Response from payee cc for transferId 01KPRVNNK5Y28NYJ8YKFNWVS6A : ""java.net.SocketTimeoutException: timeout""
",1776803343802277524,1776803343802277524_c72ee33c,,mojaloop-core-connector,mojaloop-core-connector,error,orange/orange-mojaloop-core-connector-5f9c8cc997-pll9c:mojaloop-core-connector,/,orange,ip-10-230-4-234,orange-mojaloop-core-connector-5f9c8cc997-pll9c,mojaloop-core-connector
1776803245774,"2026-04-22 02:57:25 ERROR    {transferId=01KPRVJH1WGXGW02Y80ES5ST92} http-nio-3003-exec-64:com.thitsaworks.mojaloop.coreconnector.cc.to.orange.OrangeClientImpl:540:(doConfirmationForTransfer) - Transfer Error Response from payee cc for transferId 01KPRVJH1WGXGW02Y80ES5ST92 : ""java.net.SocketTimeoutException: timeout""
",1776803245774721362,1776803245774721362_e5717991,,mojaloop-core-connector,mojaloop-core-connector,error,orange/orange-mojaloop-core-connector-5f9c8cc997-pll9c:mojaloop-core-connector,/,orange,ip-10-230-4-234,orange-mojaloop-core-connector-5f9c8cc997-pll9c,mojaloop-core-connector
1776802934095,"2026-04-22 02:52:14 ERROR    {transferId=01KPRV97SY478TT4Q9PRVFESM0} http-nio-3003-exec-70:com.thitsaworks.mojaloop.coreconnector.cc.to.orange.OrangeClientImpl:540:(doConfirmationForTransfer) - Transfer Error Response from payee cc for transferId 01KPRV97SY478TT4Q9PRVFESM0 : ""java.net.SocketTimeoutException: Connect timed out""
",1776802934095129868,1776802934095129868_58fe0235,,mojaloop-core-connector,mojaloop-core-connector,error,orange/orange-mojaloop-core-connector-5f9c8cc997-pll9c:mojaloop-core-connector,/,orange,ip-10-230-4-234,orange-mojaloop-core-connector-5f9c8cc997-pll9c,mojaloop-core-connector
1776801752094,"2026-04-22 02:32:32 ERROR    {transferId=01KPRT5E6VRKFCD5283B50M95W} http-nio-3003-exec-60:com.thitsaworks.mojaloop.coreconnector.cc.to.orange.OrangeClientImpl:540:(doConfirmationForTransfer) - Transfer Error Response from payee cc for transferId 01KPRT5E6VRKFCD5283B50M95W : ""java.net.SocketTimeoutException: Connect timed out""
",1776801752094002194,1776801752094002194_af7e9ee0,,mojaloop-core-connector,mojaloop-core-connector,error,orange/orange-mojaloop-core-connector-5f9c8cc997-pll9c:mojaloop-core-connector,/,orange,ip-10-230-4-234,orange-mojaloop-core-connector-5f9c8cc997-pll9c,mojaloop-core-connector
1776801746074,"2026-04-22 02:32:26 ERROR    {transferId=01KPRT54S7EF28B4VR34DZ6F2J} http-nio-3003-exec-64:com.thitsaworks.mojaloop.coreconnector.cc.to.orange.OrangeClientImpl:540:(doConfirmationForTransfer) - Transfer Error Response from payee cc for transferId 01KPRT54S7EF28B4VR34DZ6F2J : ""java.net.SocketTimeoutException: Read timed out""
",1776801746074548953,1776801746074548953_3f1b5731,,mojaloop-core-connector,mojaloop-core-connector,error,orange/orange-mojaloop-core-connector-5f9c8cc997-pll9c:mojaloop-core-connector,/,orange,ip-10-230-4-234,orange-mojaloop-core-connector-5f9c8cc997-pll9c,mojaloop-core-connector
1776801720030,"2026-04-22 02:32:00 ERROR    {transferId=01KPRT3GDPBS16SNPMWBWA9638} http-nio-3003-exec-65:com.thitsaworks.mojaloop.coreconnector.cc.to.orange.OrangeClientImpl:540:(doConfirmationForTransfer) - Transfer Error Response from payee cc for transferId 01KPRT3GDPBS16SNPMWBWA9638 : ""java.net.SocketTimeoutException: timeout""
",1776801720030700801,1776801720030700801_7fe32446,,mojaloop-core-connector,mojaloop-core-connector,error,orange/orange-mojaloop-core-connector-5f9c8cc997-pll9c:mojaloop-core-connector,/,orange,ip-10-230-4-234,orange-mojaloop-core-connector-5f9c8cc997-pll9c,mojaloop-core-connector
1776796006212,"2026-04-22 00:56:46 ERROR    {transferId=01KPRMPBRPZ3MPVR05RHXT43ZV} http-nio-3003-exec-23:com.thitsaworks.mojaloop.coreconnector.cc.to.orange.OrangeClientImpl:540:(doConfirmationForTransfer) - Transfer Error Response from payee cc for transferId 01KPRMPBRPZ3MPVR05RHXT43ZV : ""java.net.SocketTimeoutException: timeout""
",1776796006212916912,1776796006212916912_cc725c92,,mojaloop-core-connector,mojaloop-core-connector,error,orange/orange-mojaloop-core-connector-5f9c8cc997-pll9c:mojaloop-core-connector,/,orange,ip-10-230-4-234,orange-mojaloop-core-connector-5f9c8cc997-pll9c,mojaloop-core-connector
1776795805843,"2026-04-22 00:53:25 ERROR    {transferId=01KPRMGCMT7B043YQB42SBZEPJ} http-nio-3003-exec-60:com.thitsaworks.mojaloop.coreconnector.cc.to.orange.OrangeClientImpl:550:(doConfirmationForTransfer) - Transfer Error Response from payee cc for transferId 01KPRMGCMT7B043YQB42SBZEPJ : 5100:Payee or Payee FSP rejected the request.
",1776795805843463519,1776795805843463519_dd2e44b9,,mojaloop-core-connector,mojaloop-core-connector,error,orange/orange-mojaloop-core-connector-5f9c8cc997-pll9c:mojaloop-core-connector,/,orange,ip-10-230-4-234,orange-mojaloop-core-connector-5f9c8cc997-pll9c,mojaloop-core-connector
1776785807629,"2026-04-21 22:06:47 ERROR    {transferId=01KPRAZ6K41H87AR0NW77ABBMY} http-nio-3003-exec-68:com.thitsaworks.mojaloop.coreconnector.cc.to.orange.OrangeClientImpl:550:(doConfirmationForTransfer) - Transfer Error Response from payee cc for transferId 01KPRAZ6K41H87AR0NW77ABBMY : 5100:Payee or Payee FSP rejected the request.
",1776785807629597608,1776785807629597608_c77f512e,,mojaloop-core-connector,mojaloop-core-connector,error,orange/orange-mojaloop-core-connector-5f9c8cc997-pll9c:mojaloop-core-connector,/,orange,ip-10-230-4-234,orange-mojaloop-core-connector-5f9c8cc997-pll9c,mojaloop-core-connector
1776782856932,"2026-04-21 21:17:36 ERROR    {transferId=01KPR84BD2VYX2VDCXRZS869A0} http-nio-3003-exec-65:com.thitsaworks.mojaloop.coreconnector.cc.to.orange.OrangeClientImpl:540:(doConfirmationForTransfer) - Transfer Error Response from payee cc for transferId 01KPR84BD2VYX2VDCXRZS869A0 : ""java.net.SocketTimeoutException: timeout""
",1776782856932218774,1776782856932218774_eefc33e4,,mojaloop-core-connector,mojaloop-core-connector,error,orange/orange-mojaloop-core-connector-5f9c8cc997-pll9c:mojaloop-core-connector,/,orange,ip-10-230-4-234,orange-mojaloop-core-connector-5f9c8cc997-pll9c,mojaloop-core-connector
1776766692104,"2026-04-21 16:48:12 ERROR    {transferId=01KPQRQWNQWGV5K49V2WFSF6NG} http-nio-3003-exec-67:com.thitsaworks.mojaloop.coreconnector.cc.to.orange.OrangeClientImpl:550:(doConfirmationForTransfer) - Transfer Error Response from payee cc for transferId 01KPQRQWNQWGV5K49V2WFSF6NG : 5100:Payee or Payee FSP rejected the request.
",1776766692104829920,1776766692104829920_94cc444a,,mojaloop-core-connector,mojaloop-core-connector,error,orange/orange-mojaloop-core-connector-5f9c8cc997-pll9c:mojaloop-core-connector,/,orange,ip-10-230-4-234,orange-mojaloop-core-connector-5f9c8cc997-pll9c,mojaloop-core-connector
